Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
786,622.975955,0.014646913524602968
787,624.397413,0.013321584466449139
788,620.564164,0.014615626201220989
789,619.275336,0.013890597530060255
790,623.546904,0.014709185714246054
791,619.701535,0.015916818112829547
792,618.460790,0.016148796233742310
793,618.146101,0.016523742646533189
794,616.446807,0.017890761329728968
795,615.987161,0.016541081311086430
796,620.682388,0.015254160166949068
797,625.615616,0.014267112602394596
798,625.055236,0.014447548636937634
799,624.047718,0.013884146012130718
800,621.100124,0.015832625553082059
801,616.766068,0.015878813025310821
802,620.207531,0.015131641377885072
803,617.384998,0.016148685971576350
804,617.831218,0.014891922074476607
805,611.154274,0.016652438307125452
806,610.809720,0.017520349888889376
807,609.203006,0.018934398487681508
808,613.459563,0.016957806044586802
809,620.538292,0.016230876685778765
810,625.654133,0.015029124589887137
811,632.292320,0.013841027487178232
812,630.560402,0.014004874019927796
813,632.839800,0.012744143402144770
814,636.520981,0.012259216987919775
815,637.952221,0.012035806552800170
816,639.845695,0.012049591554593722
817,639.361256,0.013027187511002444
818,635.749023,0.014494847265095733
819,633.357244,0.014439876463595245
820,632.911046,0.013717148423159436
821,638.700026,0.015097092112161634
822,638.595140,0.012897158705376846
823,631.728449,0.012685143160171402
824,629.734000,0.013488019486398094
825,628.727588,0.013084801747813452
826,628.755051,0.014265595815864852
827,629.568654,0.013384169022295727
828,629.367819,0.012471797117729406
829,624.763370,0.014318008881270003
830,623.010487,0.013430008371959413
831,625.409351,0.014950970514003389
832,622.657070,0.014626791357182447
833,622.122365,0.014859649100790415
834,621.948431,0.014655705452554763
835,624.336360,0.015082163795502359
836,626.261378,0.016154728574161073
837,626.151113,0.015457419992121134
838,626.931910,0.014056085099437560
839,628.714935,0.012937076523823006
840,625.270769,0.013814279461368123
841,622.794725,0.013746853445741211
842,618.401238,0.014639137726932917
843,619.451076,0.016785065149726334
844,616.678765,0.016872236523361884
845,617.205775,0.015514208688639881
846,620.625893,0.017531626631916090
847,631.320345,0.014459732357261324
848,630.393058,0.014552189886397828
849,627.397867,0.014834984119500896
850,625.619157,0.015801770624632550
851,627.507589,0.014504567718346744
852,625.633082,0.014587575361243320
853,627.477883,0.013796402060674711
854,626.015731,0.014046512142179626
855,629.890838,0.013701069605497334
856,632.214817,0.014109493278158686
857,632.830396,0.014782456008366239
858,632.309183,0.015403388623237336
859,633.038596,0.014587351230650757
